,report,date,transcript_source
1205,23848363.0,2014-05-20,0
1207,23894230.0,2014-05-28,0
1209,24298087.0,2014-08-05,0
1210,25445389.0,2015-02-13,0
1214,26683310.0,2015-08-04,0
1215,28380433.0,2016-02-12,0
1218,29888755.0,2016-08-03,0
1219,29935059.0,2016-08-09,0
1220,61562953.0,2016-11-18,0
1221,61676633.0,2016-12-06,0
1222,64314888.0,2018-02-09,0
1223,65137245.0,2018-06-07,0
1224,10962209.0,2006-02-13,0
1226,13233086.0,2008-03-10,0
1228,16499218.0,2010-08-10,0
1230,11772146.0,2006-11-06,0
1231,17563708.0,2011-05-06,0
1232,20164349.0,2012-05-03,0
1233,20595555.0,2012-08-02,0
1234,21012445.0,2012-11-01,0
1235,23741007.0,2014-05-01,0
1236,69547624.0,2020-05-11,0
1237,15635863.0,2009-12-14,0
1238,8721825.0,2003-01-29,0
1239,10261847.0,2005-04-20,0
1240,10467219.0,2005-07-20,0
1241,24695429.0,2007-02-07,0
1243,1511647.0,2007-04-19,1
1244,1587931.0,2007-06-27,1
1245,12445589.0,2007-07-19,0
1246,1699970.0,2007-11-28,1
1247,1872683.0,2008-06-24,1
1249,13706205.0,2008-07-21,0
1250,13706662.0,2008-07-21,0
1251,14039888.0,2008-10-21,0
1253,14040653.0,2008-10-21,0
1256,16795834.0,2010-10-26,0
1257,16890140.0,2010-11-09,0
1258,17923456.0,2011-07-26,0
1259,18509469.0,2011-12-07,0
1260,18765602.0,2012-04-05,0
1262,4810524.0,2012-05-16,1
1263,20747108.0,2012-09-06,0
1264,21054798.0,2012-11-07,0
1265,21353955.0,2013-01-24,0
1266,21885278.0,2013-05-09,0
1267,21977042.0,2013-05-29,0
1270,22000126.0,2013-06-04,0
1271,22325926.0,2013-08-07,0
1272,22325927.0,2013-08-07,0
1275,23893692.0,2014-05-28,0
1276,24579865.0,2014-09-23,0
1277,24774175.0,2014-10-28,0
1278,24776493.0,2014-10-28,0
1279,24888039.0,2014-11-11,0
1281,25996530.0,2015-05-05,0
1284,26149898.0,2015-05-27,0
1285,26683249.0,2015-08-04,0
1286,26743544.0,2015-08-11,0
1287,27439310.0,2015-11-10,0
1288,28328387.0,2016-02-05,0
1289,28328902.0,2016-02-05,0
1290,61416675.0,2016-11-01,0
1292,61418463.0,2016-11-01,0
1293,62012517.0,2017-02-07,0
1294,62012793.0,2017-02-07,0
1295,62608737.0,2017-05-10,0
1296,63723583.0,2017-11-07,0
1298,64250163.0,2018-02-01,0
1299,64898599.0,2018-05-02,0
1300,66132357.0,2018-11-06,0
1302,66687119.0,2019-02-05,0
1303,66687659.0,2019-02-05,0
1304,67222579.0,2019-05-01,0
1306,67222991.0,2019-05-01,0
1308,68231063.0,2019-10-31,0
1309,68272345.0,2019-11-05,0
1310,72043609.0,2021-05-04,0
1313,72043938.0,2021-05-04,0
1315,11132719.0,2006-04-18,0
1316,17499716.0,2011-04-25,0
1317,22420033.0,2013-08-26,0
1318,22420249.0,2013-08-26,0
1319,22680567.0,2013-10-22,0
1320,28205930.0,2016-01-28,0
1321,29256884.0,2016-04-28,0
1322,29258866.0,2016-04-28,0
1323,29830302.0,2016-07-27,0
1324,61382061.0,2016-10-27,0
1325,61385181.0,2016-10-27,0
1326,61986609.0,2017-02-02,0
1327,61987187.0,2017-02-02,0
1328,62515811.0,2017-04-26,0
1329,62518554.0,2017-04-26,0
1330,63054121.0,2017-07-25,0
1331,63616177.0,2017-10-25,0
1332,63616848.0,2017-10-25,0
1333,64254064.0,2018-02-01,0
1334,64254524.0,2018-02-01,0
1336,64821344.0,2018-04-24,0
1337,64827354.0,2018-04-24,0
1338,65449297.0,2018-07-26,0
1339,65450633.0,2018-07-26,0
1340,66065202.0,2018-10-30,0
1341,66065959.0,2018-10-30,0
1342,66639281.0,2019-01-29,0
1344,66640183.0,2019-01-29,0
1346,67217373.0,2019-04-30,0
1347,67218183.0,2019-04-30,0
1348,67976862.0,2019-09-18,0
1349,68766419.0,2020-01-30,0
1350,68766952.0,2020-01-30,0
1351,69406421.0,2020-04-30,0
1353,69517460.0,2020-05-14,0
1355,70409824.0,2020-09-17,0
1356,71982541.0,2021-04-27,0
1358,71982668.0,2021-04-27,0
1359,8008745.0,2002-07-16,0
1360,8008839.0,2002-07-16,0
1361,8714843.0,2002-10-15,0
1362,8720446.0,2003-01-14,0
1363,8725892.0,2003-04-15,0
1366,1146794.0,2005-11-15,1
1367,1174146.0,2006-02-01,1
1369,11130832.0,2006-04-18,0
1370,11430725.0,2006-07-18,0
1372,11658690.0,2006-10-17,0
1373,12559711.0,2007-08-21,0
1374,12893356.0,2007-11-27,0
1375,13163637.0,2008-02-20,0
1376,15208431.0,2009-08-18,0
1377,15208469.0,2009-08-18,0
1378,8912025.0,2003-12-09,0
1379,10183292.0,2005-03-10,0
1380,10626254.0,2005-09-26,0
1381,13559658.0,2008-06-05,0
1382,8900165.0,2003-05-16,0
1383,8900084.0,2003-05-21,0
1384,8911525.0,2003-11-19,0
1386,894756.0,2004-05-25,1
1387,10202739.0,2005-03-18,0
1388,10811062.0,2005-12-07,0
1389,12793414.0,2007-11-01,0
1390,13121761.0,2008-02-07,0
1391,13466331.0,2008-05-08,0
1392,14115111.0,2008-11-05,0
1393,14811173.0,2009-05-07,0
1394,63909276.0,2017-12-07,0
1395,117281.0,2001-04-19,1
1396,8727860.0,2003-04-29,0
1397,8913452.0,2004-01-30,0
1398,872006.0,2004-04-27,1
1399,9889535.0,2004-10-26,0
1400,10096745.0,2005-02-01,0
1401,11455083.0,2006-07-25,0
1402,1813772.0,2008-05-29,1
1403,16803505.0,2010-10-27,0
1404,18836264.0,2012-02-22,0
1405,67714453.0,2019-07-30,0
1406,13635156.0,2008-06-27,0
1407,10290439.0,2005-04-28,0
1408,27485789.0,2015-11-17,0
1410,27485791.0,2015-11-17,0
1413,64389460.0,2018-02-22,0
1414,64390500.0,2018-02-22,0
1415,65501116.0,2018-08-02,0
1416,65502471.0,2018-08-02,0
1417,66090571.0,2018-11-01,0
1418,66093906.0,2018-11-01,0
1419,66849970.0,2019-02-28,0
1420,66850484.0,2019-02-28,0
1421,68976329.0,2020-02-27,0
1423,68977204.0,2020-02-27,0
1424,14679490.0,2009-04-07,0
1425,14680904.0,2009-04-07,0
1426,24553771.0,2014-09-17,0
1429,25251123.0,2015-01-13,0
1430,26997988.0,2015-09-17,0
1431,27773998.0,2015-12-17,0
1433,29078863.0,2016-04-07,0
1434,61137233.0,2016-09-15,0
1435,63391199.0,2017-09-19,0
1436,71070211.0,2020-12-18,0
1437,73573614.0,2021-11-30,0
1445,2708049.0,2022-08-25,2
1448,21783802.0,2013-04-23,0
1449,21833078.0,2013-05-01,0
1450,22317111.0,2013-08-06,0
1451,22998845.0,2013-12-16,0
1452,10128815.0,2005-02-15,0
1453,10338179.0,2005-05-17,0
1454,10547037.0,2005-08-16,0
1455,10764069.0,2005-11-16,0
1456,10969288.0,2006-02-15,0
1457,11220719.0,2006-05-16,0
1458,2232218.0,2009-06-10,1
1459,17651493.0,2011-05-24,0
1460,22930331.0,2013-12-03,0
1461,8719713.0,2002-07-24,0
1462,974470.0,2004-11-19,1
1463,11844436.0,2006-12-20,0
1464,12121750.0,2007-03-22,0
1465,12667043.0,2007-09-26,0
1466,12967388.0,2007-12-19,0
1467,13601829.0,2008-06-19,0
1469,13601867.0,2008-06-19,0
1470,14265082.0,2008-12-18,0
1471,14597418.0,2009-03-18,0
1472,16683019.0,2010-09-29,0
1473,17052667.0,2010-12-16,0
1475,17379398.0,2011-03-18,0
1476,20826420.0,2012-09-27,0
1477,21995547.0,2013-06-03,0
1478,68359178.0,2019-11-14,0
1479,71080997.0,2020-12-21,0
1480,67770815.0,2019-08-06,0
1481,70783965.0,2020-11-04,0
1482,71627594.0,2021-03-09,0
1483,72054374.0,2021-05-05,0
1484,72711933.0,2021-08-05,0
1485,8913435.0,2004-01-30,0
1486,11179441.0,2006-05-02,0
1487,11936351.0,2007-02-01,0
1489,1469161.0,2007-02-21,1
1491,12468271.0,2007-07-30,0
1493,13102104.0,2008-02-04,0
1494,13427041.0,2008-04-29,0
1495,13431348.0,2008-04-29,0
1496,14400531.0,2009-02-03,0
1497,14793630.0,2009-05-05,0
1498,15779921.0,2010-02-02,0
1499,15780621.0,2010-02-02,0
1500,2665412.0,2010-02-16,1
1501,16465219.0,2010-08-03,0
1507,16465870.0,2010-08-03,0
1508,16831988.0,2010-11-02,0
1509,16831995.0,2010-11-02,0
1510,16832005.0,2010-11-02,0
1512,17197821.0,2011-02-02,0
1513,17197822.0,2011-02-02,0
1514,17544061.0,2011-05-03,0
1516,17545002.0,2011-05-03,0
1518,17724014.0,2011-06-14,0
1519,17962664.0,2011-08-02,0
1521,18492298.0,2011-12-02,0
1523,4757221.0,2012-03-28,1
1524,18988501.0,2012-04-17,0
1525,20146164.0,2012-05-10,0
1526,20146410.0,2012-05-10,0
1527,20228806.0,2012-05-16,0
1528,18717651.0,2012-07-20,0
1529,18343893.0,2012-07-24,0
1530,18344000.0,2012-07-24,0
1531,18717653.0,2012-07-24,0
1532,20573265.0,2012-07-31,0
1534,20574002.0,2012-08-02,0
1535,20997945.0,2012-10-30,0
1536,20997946.0,2012-10-30,0
1537,21410611.0,2013-02-05,0
1538,21410613.0,2013-02-05,0
1539,21834257.0,2013-05-01,0
1540,21834547.0,2013-05-01,0
1541,22317160.0,2013-08-06,0
1543,22317161.0,2013-08-06,0
1544,22734212.0,2013-10-29,0
1545,22734772.0,2013-10-29,0
1546,23206431.0,2014-02-04,0
1547,23206723.0,2014-02-04,0
1548,23353782.0,2014-02-27,0
1550,23713251.0,2014-04-29,0
1554,23713252.0,2014-04-29,0
1558,23860637.0,2014-05-22,0
1563,24094378.0,2014-07-07,0
1565,24118519.0,2014-07-07,0
1567,24298706.0,2014-08-05,0
1570,24298707.0,2014-08-05,0
1573,24496867.0,2014-09-05,0
1575,24836301.0,2014-11-04,0
1577,24839127.0,2014-11-04,0
1579,25034189.0,2014-12-03,0
1586,25368974.0,2015-02-03,0
1589,25369806.0,2015-02-03,0
1591,25465138.0,2015-02-17,0
1595,25991834.0,2015-05-05,0
1597,25991835.0,2015-05-05,0
1598,26115608.0,2015-05-21,0
1602,26683845.0,2015-08-04,0
1606,26685245.0,2015-08-04,0
1609,27327404.0,2015-11-03,0
1612,27327407.0,2015-11-03,0
1616,28299342.0,2016-02-02,0
1619,28300207.0,2016-02-02,0
1622,28406015.0,2016-02-16,0
1626,29290225.0,2016-05-03,0
1628,29290360.0,2016-05-03,0
1629,29878918.0,2016-08-02,0
1630,29879304.0,2016-08-02,0
1631,61417432.0,2016-11-01,0
1632,61417912.0,2016-11-01,0
1633,62012769.0,2017-02-07,0
1634,62013205.0,2017-02-07,0
1637,62548038.0,2017-05-02,0
1640,62548659.0,2017-05-02,0
1643,62656876.0,2017-05-17,0
1645,63116702.0,2017-08-01,0
1650,63665455.0,2017-10-31,0
1651,63677485.0,2017-10-31,0
1652,64285958.0,2018-02-06,0
1653,64287010.0,2018-02-06,0
1656,64889466.0,2018-05-01,0
1657,65266383.0,2018-07-02,0
1658,65268152.0,2018-07-02,0
1660,65480653.0,2018-07-31,0
1663,66131034.0,2018-11-06,0
1665,66687245.0,2019-02-05,0
1667,66688184.0,2019-02-05,0
1668,67194551.0,2019-04-26,0
1670,67195233.0,2019-04-26,0
1673,67331851.0,2019-05-15,0
1675,67732903.0,2019-08-01,0
1677,67737895.0,2019-08-01,0
1678,68231307.0,2019-10-31,0
1679,68236950.0,2019-10-31,0
1680,68336563.0,2019-11-13,0
1681,68763775.0,2020-01-30,0
1684,68765404.0,2020-01-30,0
1688,69403762.0,2020-04-30,0
1690,69406021.0,2020-04-30,0
1692,69548074.0,2020-05-13,0
1696,69741225.0,2020-06-10,0
1698,70096268.0,2020-07-30,0
1702,70098943.0,2020-07-30,0
1705,70403199.0,2020-09-16,0
1709,70751503.0,2020-10-30,0
1712,70751504.0,2020-10-30,0
1714,71029258.0,2020-12-09,0
1720,71314322.0,2021-01-26,0
1724,71325077.0,2021-01-26,0
1728,71596793.0,2021-03-03,0
1731,71967646.0,2021-04-27,0
1734,71982634.0,2021-04-27,0
1736,72075006.0,2021-05-06,0
1737,72153398.0,2021-05-19,0
1740,72266061.0,2021-06-07,0
1742,72284925.0,2021-06-09,0
1743,72607439.0,2021-07-27,0
1745,72619999.0,2021-07-27,0
1747,73260942.0,2021-10-26,0
1748,73261088.0,2021-10-26,0
1749,73635481.0,2021-12-10,0
1762,74758644.0,2022-04-26,0
1763,2637880.0,2022-05-05,2
1764,74962881.0,2022-05-18,0
1765,15261900.0,2022-07-26,1
1775,10372319.0,2005-06-06,0
1778,11662302.0,2006-10-18,0
1779,12443164.0,2007-07-18,0
1780,13373252.0,2008-04-15,0
1781,62059207.0,2017-02-14,0
1782,67722241.0,2019-07-31,0
1783,70772532.0,2020-11-03,0
1784,71375017.0,2021-02-02,0
1785,72043475.0,2021-05-04,0
1786,72669520.0,2021-08-02,0
1787,10142526.0,2005-02-22,0
1789,10489470.0,2005-07-27,0
1791,10705862.0,2005-10-27,0
1794,10988108.0,2006-02-22,0
1798,11138921.0,2006-04-20,0
1801,11453884.0,2006-07-25,0
1805,11683736.0,2006-10-25,0
1808,1432030.0,2006-12-07,1
1809,11869304.0,2007-01-03,0
1810,12010585.0,2007-02-22,0
1813,12191218.0,2007-04-24,0
1816,12455926.0,2007-07-25,0
1818,1632784.0,2007-09-05,1
1819,12744629.0,2007-10-23,0
1821,12745801.0,2007-10-23,0
1822,1701138.0,2007-12-05,1
1823,13118616.0,2008-02-07,0
1824,1835001.0,2008-05-07,1
1825,1837819.0,2008-05-19,1
1828,13721186.0,2008-07-23,0
1829,2410671.0,2009-09-10,1
1830,15785469.0,2010-02-03,0
1832,16106205.0,2010-05-03,0
1835,16108346.0,2010-05-03,0
1838,3103246.0,2010-05-26,1
1839,16437078.0,2010-07-28,0
1840,16640112.0,2010-09-15,0
1841,16806201.0,2010-10-27,0
1842,16806203.0,2010-10-27,0
1844,17203060.0,2011-02-03,0
1846,17203061.0,2011-02-03,0
1847,17267371.0,2011-02-16,0
1848,17333602.0,2011-03-08,0
1849,17522692.0,2011-04-27,0
1851,17522695.0,2011-05-03,0
1853,17661207.0,2011-05-26,0
1855,17931719.0,2011-07-28,0
1857,18310635.0,2011-10-27,0
1859,18310901.0,2011-10-27,0
1861,18727515.0,2012-02-01,0
1862,18727516.0,2012-02-01,0
1864,18887472.0,2012-03-05,0
1867,20146617.0,2012-05-02,0
1869,20146847.0,2012-05-02,0
1871,20569167.0,2012-07-30,0
1874,20569245.0,2012-07-30,0
1876,21000863.0,2012-10-31,0
1877,21000865.0,2012-10-31,0
1879,21428121.0,2013-02-07,0
1880,21428122.0,2013-02-07,0
1881,21832979.0,2013-05-01,0
1882,21832980.0,2013-05-01,0
1883,22474226.0,2013-09-04,0
1885,22741538.0,2013-10-30,0
1886,22741540.0,2013-10-30,0
1887,23213616.0,2014-02-05,0
1888,23213969.0,2014-02-05,0
1889,23273773.0,2014-02-13,0
1890,23754331.0,2014-05-06,0
1891,24255972.0,2014-07-29,0
1892,24484108.0,2014-09-03,0
1894,25386846.0,2015-02-05,0
1895,25387697.0,2015-02-05,0
1896,25560596.0,2015-03-03,0
1898,25957140.0,2015-04-30,0
1901,25957142.0,2015-04-30,0
1904,26615113.0,2015-07-28,0
1906,26615353.0,2015-07-28,0
1908,27260211.0,2015-10-28,0
1909,27263801.0,2015-10-28,0
1910,28321043.0,2016-02-04,0
1911,28321947.0,2016-02-04,0
1912,29292181.0,2016-05-03,0
1913,29879835.0,2016-08-02,0
1915,29880079.0,2016-08-02,0
1916,61440365.0,2016-11-03,0
1917,61440529.0,2016-11-03,0
1918,62013383.0,2017-02-07,0
1919,62568245.0,2017-05-04,0
1920,62568611.0,2017-05-04,0
1922,63688659.0,2017-11-02,0
1923,64287184.0,2018-02-06,0
1924,64909763.0,2018-05-03,0
1925,65501716.0,2018-08-02,0
1926,65503426.0,2018-08-02,0
1928,66091236.0,2018-11-01,0
1929,66092257.0,2018-11-01,0
1931,66875090.0,2019-03-04,0
1932,70727221.0,2020-10-29,0
1933,72069701.0,2021-05-06,0
1934,72712668.0,2021-08-05,0
1935,73386420.0,2021-11-04,0
1936,73562422.0,2021-11-30,0
1937,73606229.0,2021-12-07,0
1938,74874601.0,2022-05-05,0
1939,68743005.0,2020-01-28,0
1940,68743781.0,2020-01-28,0
1941,73481774.0,2021-11-12,0
1942,67278956.0,2019-05-08,0
1943,70971478.0,2020-10-30,0
1944,72069442.0,2021-05-06,0
1945,1576290.0,2007-06-07,1
1947,2145499.0,2009-04-14,1
1948,11170487.0,2006-04-28,0
1949,11956303.0,2007-02-07,0
1950,12903371.0,2007-11-29,0
1951,12905116.0,2007-11-29,0
1953,13803738.0,2008-08-08,0
1954,73533654.0,2021-11-23,0
1955,10070088.0,2005-01-21,0
1956,10089292.0,2005-01-21,0
1957,16369427.0,2010-07-12,0
1958,17171797.0,2011-01-26,0
1959,17539589.0,2011-05-03,0
1960,21977642.0,2013-05-29,0
1961,22740617.0,2013-10-30,0
1962,70694264.0,2020-10-28,0
1963,72213349.0,2021-05-25,0
1964,15391195.0,2022-11-17,1
1965,4772338.0,2012-03-28,1
1966,29857201.0,2016-07-29,0
1967,61398408.0,2016-10-28,0
1968,64396776.0,2018-02-23,0
1970,8721568.0,2003-01-28,0
1971,10076660.0,2005-01-25,0
1972,4251137.0,2011-12-07,1
1973,18508000.0,2012-05-03,0
1974,23860641.0,2014-05-21,0
1975,24880105.0,2014-11-10,0
1976,25361749.0,2015-02-02,0
1977,26626307.0,2015-07-29,0
1978,26626308.0,2015-07-29,0
1979,29241552.0,2016-04-27,0
1980,29934538.0,2016-08-09,0
1981,62224240.0,2017-03-08,0
1984,63722566.0,2017-11-07,0
1986,64996263.0,2018-05-15,0
1987,65554977.0,2018-08-09,0
1988,68166720.0,2019-10-23,0
1989,71642832.0,2021-03-10,0
1990,877613.0,2004-04-20,1
1991,10294357.0,2005-04-28,0
1992,11507372.0,2006-08-09,0
1993,11730768.0,2006-11-06,0
1995,1396396.0,2006-12-14,1
1997,1473758.0,2007-03-07,1
1999,12213502.0,2007-04-26,0
2001,1636141.0,2007-09-18,1
2002,12758817.0,2007-10-25,0
2003,13054545.0,2008-01-24,0
2005,13054782.0,2008-01-24,0
2006,13415290.0,2008-04-24,0
2007,14054917.0,2008-10-23,0
2008,14057440.0,2008-10-23,0
2009,2026012.0,2008-11-18,1
2012,14351417.0,2009-01-22,0
2014,14351779.0,2009-01-22,0
2016,15466217.0,2009-10-29,0
2017,15469004.0,2009-10-29,0
2018,2509685.0,2009-12-02,1
2019,15767267.0,2010-01-28,0
2023,16089115.0,2010-04-29,0
2025,16094255.0,2010-04-29,0
2028,17050410.0,2010-12-15,0
2032,17343549.0,2011-03-08,0
2033,17526793.0,2011-04-28,0
2034,17526926.0,2011-04-28,0
2036,18319931.0,2011-10-27,0
2038,18319932.0,2011-10-27,0
2040,18401370.0,2011-11-10,0
2042,18540300.0,2011-12-15,0
2043,18892411.0,2012-03-06,0
2044,20619497.0,2012-08-08,0
2046,20959150.0,2012-10-25,0
2047,20959361.0,2012-10-25,0
2048,21841256.0,2013-05-01,0
2050,22870438.0,2013-11-20,0
2053,24485061.0,2014-09-03,0
2054,25561117.0,2015-03-03,0
2055,61381382.0,2016-10-27,0
2056,62521407.0,2017-04-27,0
2058,62521428.0,2017-04-27,0
2060,63628577.0,2017-10-26,0
2063,63631910.0,2017-10-26,0
2064,68476135.0,2019-12-10,0
2065,73312973.0,2021-10-28,0
2066,73313392.0,2021-10-28,0
2067,8713710.0,2002-09-26,0
2068,8722253.0,2003-02-04,0
2069,8722258.0,2003-02-04,0
2070,8727406.0,2003-04-25,0
2071,8913510.0,2004-02-03,0
2072,8913582.0,2004-02-03,0
2073,841452.0,2004-02-20,1
2074,9904412.0,2004-10-29,0
2075,17544492.0,2011-05-03,0
2076,67920058.0,2019-09-04,0
2078,11111227.0,2006-04-07,0
2079,8904320.0,2003-07-29,0
2081,8904979.0,2003-07-29,0
2083,917630.0,2004-07-27,1
2088,11179491.0,2006-05-03,0
2089,15122999.0,2009-07-30,0
2090,25528124.0,2015-02-26,0
2091,62130755.0,2017-02-23,0
2093,63093312.0,2017-07-27,0
2094,71019292.0,2020-12-09,0
2095,73415935.0,2021-11-09,0
2096,74323353.0,2022-03-15,0
2097,74900346.0,2022-05-10,0
2100,8907130.0,2003-08-19,0
2101,11466327.0,2006-07-26,0
2102,62167034.0,2017-02-28,0
2103,8721757.0,2003-01-29,0
2104,8724676.0,2003-02-03,0
2107,907563.0,2004-07-29,1
2108,9900306.0,2004-10-28,0
2109,10084642.0,2005-01-27,0
2111,1036732.0,2005-03-18,1
2112,10290933.0,2005-04-28,0
2113,11162721.0,2006-04-27,0
2114,1946013.0,2008-09-15,1
2115,14379254.0,2009-01-29,0
2116,2089605.0,2009-02-10,1
2118,16443917.0,2010-07-29,0
2119,17236474.0,2011-02-09,0
2120,17292169.0,2011-02-23,0
2121,20615580.0,2012-08-07,0
2122,21885117.0,2013-05-09,0
2123,21940316.0,2013-05-22,0
2124,22591839.0,2013-10-03,0
2125,23413069.0,2014-03-10,0
2127,23854520.0,2014-05-21,0
2128,25479806.0,2015-02-19,0
2129,25479808.0,2015-02-19,0
2131,26210754.0,2015-06-04,0
2132,26762665.0,2015-08-13,0
2135,29668049.0,2016-07-01,0
2136,29668352.0,2016-07-01,0
2137,61713340.0,2016-12-13,0
2138,62833274.0,2017-06-20,0
2139,63459997.0,2017-10-03,0
2140,65824861.0,2018-10-02,0
2141,13050411.0,2020-02-27,1
2142,70517020.0,2020-10-06,0
2148,72054065.0,2021-05-06,0
2150,72069745.0,2021-05-06,0
2152,72699957.0,2021-08-05,0
2154,72712534.0,2021-08-05,0
2156,73370222.0,2021-11-04,0
2157,73386323.0,2021-11-04,0
2158,8910220.0,2003-10-30,0
2160,8913440.0,2004-01-30,0
2161,9903467.0,2004-10-29,0
2163,10089363.0,2005-01-28,0
2169,10501915.0,2005-07-29,0
2170,10921978.0,2006-01-31,0
2171,11689971.0,2006-10-27,0
2172,12195883.0,2007-04-25,0
2173,1577201.0,2007-06-07,1
2174,14123033.0,2008-11-06,0
2176,2085265.0,2009-02-04,1
2177,14460943.0,2009-02-18,0
2179,14461213.0,2009-02-18,0
2183,14462292.0,2009-02-18,0
2187,2201544.0,2009-05-27,1
2188,16094155.0,2010-04-30,0
2189,16097199.0,2010-04-30,0
2190,8900948.0,2003-06-05,0
2191,8900967.0,2003-06-05,0
2192,72753848.0,2021-08-11,0
2193,8009321.0,2002-07-22,0
2194,8715791.0,2002-10-23,0
2195,8721463.0,2003-01-27,0
2196,8727741.0,2003-04-28,0
2197,8904165.0,2003-07-28,0
2199,8904190.0,2003-07-28,0
2201,8904213.0,2003-07-28,0
2203,8904228.0,2003-07-28,0
2205,8904247.0,2003-07-28,0
2207,8909788.0,2003-10-27,0
2210,8912806.0,2004-01-26,0
2212,9892664.0,2004-10-25,0
2214,10073353.0,2005-01-24,0
2216,10276615.0,2005-04-25,0
2217,10480291.0,2005-07-25,0
2218,10692045.0,2005-10-24,0
2219,10898016.0,2006-01-23,0
2220,11147225.0,2006-04-24,0
2222,11445666.0,2006-07-24,0
2223,11675466.0,2006-10-23,0
2225,11911607.0,2007-01-22,0
2229,12188993.0,2007-04-23,0
2231,12450346.0,2007-07-23,0
2232,12739775.0,2007-10-22,0
2233,12745528.0,2007-10-22,0
2234,13068063.0,2008-01-28,0
2235,13068278.0,2008-01-28,0
2236,13387432.0,2008-04-21,0
2238,14067667.0,2008-10-27,0
2239,15751681.0,2010-01-25,0
2241,15751901.0,2010-01-25,0
2243,16049092.0,2010-04-19,0
2244,16051076.0,2010-04-19,0
2245,16419981.0,2010-07-26,0
2246,16790360.0,2010-10-25,0
2248,17162398.0,2011-01-24,0
2249,17346520.0,2011-03-10,0
2251,18294172.0,2011-10-25,0
2254,18683167.0,2012-01-23,0
2255,20095325.0,2012-04-23,0
2256,20536865.0,2012-07-23,0
2257,20934063.0,2012-10-22,0
2258,21384009.0,2013-01-30,0
2260,21775262.0,2013-04-22,0
2261,22727288.0,2013-10-28,0
2263,23165274.0,2014-01-27,0
2265,23638739.0,2014-04-21,0
2266,24249482.0,2014-07-28,0
2268,24768570.0,2014-10-27,0
2270,25317796.0,2015-01-26,0
2272,25849387.0,2015-04-20,0
2273,26606654.0,2015-07-27,0
2274,28065725.0,2016-01-25,0
2275,29207470.0,2016-04-25,0
2276,29807206.0,2016-07-25,0
2277,6123533.0,2016-10-24,1
2278,61910685.0,2017-01-23,0
2279,62479272.0,2017-04-24,0
2280,63041804.0,2017-07-24,0
2281,63594377.0,2017-10-23,0
2282,64159944.0,2018-01-22,0
2283,64808111.0,2018-04-23,0
2284,65414072.0,2018-07-23,0
2285,65956263.0,2018-10-22,0
2286,66627723.0,2019-01-28,0
2287,67158095.0,2019-04-22,0
2288,67663749.0,2019-07-22,0
2289,68199753.0,2019-10-28,0
2291,68734543.0,2020-01-27,0
2292,69301302.0,2020-04-20,0
2293,70061265.0,2020-07-27,0
2294,70668629.0,2020-10-26,0
2296,70669003.0,2020-10-26,0
2297,71314291.0,2021-01-25,0
2299,71967616.0,2021-04-26,0
2301,72607441.0,2021-07-26,0
2303,73260970.0,2021-10-25,0
2304,74758629.0,2022-04-25,0
2305,2143460.0,2009-03-31,1
2306,8720289.0,2003-01-08,0
2309,8721979.0,2003-01-30,0
2310,8726197.0,2003-04-16,0
2311,11323174.0,2006-06-30,0
2312,12726386.0,2007-10-18,0
2313,12726513.0,2007-10-18,0
2314,14342631.0,2009-01-20,0
2315,14342702.0,2009-01-20,0
2316,14342746.0,2009-01-20,0
2317,15734379.0,2010-01-20,0
2318,15736781.0,2010-01-20,0
2320,15779902.0,2010-02-02,0
2322,15780619.0,2010-02-02,0
2324,18431274.0,2011-11-17,0
2325,18897262.0,2012-03-07,0
2326,5510016.0,2014-10-28,1
2327,25829177.0,2015-04-14,0
2328,24951863.0,2015-12-06,0
2329,70596764.0,2020-10-16,0
2330,70597491.0,2020-10-16,0
2331,71274560.0,2021-01-20,0
2332,71274841.0,2021-01-20,0
2333,71876910.0,2021-04-16,0
2334,71880888.0,2021-04-16,0
2335,8714823.0,2002-10-15,0
2336,8901315.0,2003-07-16,0
2337,8908620.0,2003-10-15,0
2338,10018428.0,2004-12-20,0
2339,10118224.0,2005-02-09,0
2340,10272540.0,2005-04-22,0
2342,10701119.0,2005-10-26,0
2343,11715227.0,2006-11-01,0
2345,12475847.0,2007-08-01,0
2346,12777473.0,2007-10-31,0
2348,12797633.0,2007-10-31,0
2352,13111660.0,2008-02-06,0
2355,13115180.0,2008-02-06,0
2357,13435427.0,2008-04-30,0
2358,13750622.0,2008-07-30,0
2361,14115890.0,2008-11-05,0
2362,14809512.0,2009-05-06,0
2363,15156268.0,2009-08-05,0
2364,15157306.0,2009-08-05,0
2366,16840933.0,2010-11-03,0
2367,18354132.0,2011-11-02,0
2368,18751623.0,2012-02-07,0
2369,18752246.0,2012-02-07,0
2370,22286133.0,2013-07-31,0
2371,10930380.0,2006-02-01,0
2372,11581741.0,2006-09-14,0
2373,912779.0,2004-07-15,1
2374,15136587.0,2009-08-03,0
2375,15136659.0,2009-08-03,0
2376,16820516.0,2010-10-29,0
2377,16821079.0,2010-10-29,0
2378,18818293.0,2012-02-17,0
2379,18818294.0,2012-02-17,0
2380,20968691.0,2012-10-26,0
2381,21502668.0,2013-02-22,0
2382,21502669.0,2013-02-22,0
2383,25486904.0,2015-02-20,0
2384,63341213.0,2017-09-07,0
2385,66810417.0,2019-02-22,0
